Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,14-Sep-17,24212828-16000963,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24238357-16000982,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24241532-16000993,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131589-16000906,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131597-16000914,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131612-16000942,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212826-16000961,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212836-16000971,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24241533-16000994,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24241535-16000996,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131593-16000910,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212829-16000964,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212834-16000969,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131613-16000943,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212825-16000960,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212832-16000967,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212835-16000970,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24238329-16000979,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24238348-16000980,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131627-16000926,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212827-16000962,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212830-16000965,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212839-16000974,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24238355-16000981,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131625-16000924,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131599-16000929,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131600-16000930,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131602-16000932,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131609-16000939,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212824-16000959,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212838-16000973,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131590-16000907,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131591-16000908,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131628-16000927,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131603-16000933,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131607-16000937,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24131611-16000941,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212831-16000966,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24212837-16000972,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24241534-16000995,553.85,Ford House Care Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
Cambridgeshire County Council,29-Sep-17,24375750-16112995,554.22,Cedar House Surgery,Care Establishment,PH,SH Contraception - Prescribed,Other Hired Contract Services
Cambridgeshire County Council,25-Sep-17,24205901-16080431,554.28,Northgate Vehicle Hire Ltd,Trade Supplier,S&C,Education Property Strategy Manager,Employer's cbn to Lease car costs
Cambridgeshire County Council,25-Sep-17,24216168-16080432,554.28,Northgate Vehicle Hire Ltd,Trade Supplier,S&C,Cleaning - Specialist Cleaning,Vehicle hire
Cambridgeshire County Council,14-Sep-17,24244502-16011261,554.59,Orchard House (Sawston),Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24244497-16011260,554.59,Orchard House (Sawston),Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24244504-16011262,554.59,Orchard House (Sawston),Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24244515-16011263,554.59,Orchard House (Sawston),Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,05-Sep-17,24191336-15957624,554.72,Redacted Personal Data,Parent/Guardian,CSC,FCP allowances,Boarding Out Allowances
Cambridgeshire County Council,22-Sep-17,24322311-16073934,554.73,Linkage Community Trust Ltd,Trust (Other),2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,22-Sep-17,24322345-16073936,554.73,Linkage Community Trust Ltd,Trust (Other),2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,22-Sep-17,24317445-16073932,554.73,Linkage Community Trust Ltd,Trust (Other),2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,22-Sep-17,24322350-16073937,554.73,Linkage Community Trust Ltd,Trust (Other),2 - Operations - Learning Disability,LDP South Cambs Locality - Care,Residential Independent Sector
Cambridgeshire County Council,07-Sep-17,24197592-15971494,554.9,Redacted Personal Data,Individual,Control Accounts,Creditors Control Account,Creditors - Other Income / Receipts
Cambridgeshire County Council,14-Sep-17,24241908-15999509,555.5,Kemps Place,Care Establishment,4 - Commissioning - Mental Health & Supporting People,"Mental Health - Specialist & Primary	",Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241904-15999507,555.5,Kemps Place,Care Establishment,4 - Commissioning - Mental Health & Supporting People,"Mental Health - Specialist & Primary	",Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241907-15999508,555.5,Kemps Place,Care Establishment,4 - Commissioning - Mental Health & Supporting People,"Mental Health - Specialist & Primary	",Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241909-15999510,555.5,Kemps Place,Care Establishment,4 - Commissioning - Mental Health & Supporting People,"Mental Health - Specialist & Primary	",Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24245441-16007679,555.61,Thera East Anglia,Care Establishment,4 - Operations - Providers services,LDP Huntingdonshire Locality - Care,Daycare
Cambridgeshire County Council,14-Sep-17,24245442-16007680,555.61,Thera East Anglia,Care Establishment,4 - Operations - Providers services,LDP Huntingdonshire Locality - Care,Daycare
Cambridgeshire County Council,14-Sep-17,24245454-16007681,555.61,Thera East Anglia,Care Establishment,4 - Operations - Providers services,LDP Huntingdonshire Locality - Care,Daycare
Cambridgeshire County Council,14-Sep-17,24245456-16007682,555.61,Thera East Anglia,Care Establishment,4 - Operations - Providers services,LDP Huntingdonshire Locality - Care,Daycare
Cambridgeshire County Council,25-Sep-17,24270761-16080078,556.29,Integrated Services Programme (Isp),Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,04-Sep-17,24024823-15953556,556.32,Posturite (Uk) Ltd,Trade Supplier,Financing,Corporate Office IT Assets,Computer hardware
Cambridgeshire County Council,14-Sep-17,24241930-16014703,557,Kingfisher House,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,22-Sep-17,24327556-16069781,557,Mns Care Plc - Mabbs Hall Care Home,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Nursing Independent Sector
Cambridgeshire County Council,22-Sep-17,24327546-16069779,557,Mns Care Plc - Mabbs Hall Care Home,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24241931-16014704,557,Kingfisher House,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241928-16014701,557,Kingfisher House,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,22-Sep-17,24327542-16069778,557,Mns Care Plc - Mabbs Hall Care Home,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Nursing Independent Sector
Cambridgeshire County Council,14-Sep-17,24241929-16014702,557,Kingfisher House,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,22-Sep-17,24327551-16069780,557,Mns Care Plc - Mabbs Hall Care Home,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Nursing Independent Sector
Cambridgeshire County Council,05-Sep-17,24190724-15956745,557.04,Redacted Personal Data,Foster Parent,CSC,Adoption Allowances,Adoption Allowances
Cambridgeshire County Council,18-Sep-17,24269748-16036801,557.04,Redacted Personal Data,Foster Parent,CSC,Adoption Allowances,Adoption Allowances
Cambridgeshire County Council,28-Sep-17,24362380-16105277,557.12,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,28-Sep-17,24362377-16105274,557.12,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,28-Sep-17,24362379-16105276,557.12,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,28-Sep-17,24362378-16105275,557.12,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Direct Payments - Social Services
Cambridgeshire County Council,22-Sep-17,24196399-16071619,557.28,Aidhour Ltd,Trade Supplier,CSC,Partnerships and Quality Assurance,Other Hired Contract Services
Cambridgeshire County Council,21-Sep-17,24113662-16056625,557.59,Voice Ability,Charity,4 - Operations - Providers services,LDP City Locality - Care,SDS - Live Independently
Cambridgeshire County Council,14-Sep-17,24244770-15999559,558,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241686-15999555,558,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Respite Independent Sector
Cambridgeshire County Council,14-Sep-17,24241669-15999557,558,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Respite Independent Sector
Cambridgeshire County Council,14-Sep-17,24244771-15999560,558,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24250614-15999589,558,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24244769-15999558,558,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24245390-16014710,558.62,Kingfisher House,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Cambridge Mental Health team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24245391-16014711,558.62,Kingfisher House,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Cambridge Mental Health team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24245392-16014712,558.62,Kingfisher House,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Cambridge Mental Health team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24245389-16014709,558.62,Kingfisher House,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Cambridge Mental Health team,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24207412-15974628,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24208288-15974631,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24211244-15974635,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24255342-16004176,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258583-16004193,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258595-16004203,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258575-16004221,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241570-16004127,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241573-16004129,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24245852-15999570,558.8,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24257238-15999605,558.8,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24238065-16011231,558.8,Orchard House (Sawston),Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24238066-16011232,558.8,Orchard House (Sawston),Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24212710-15973214,558.8,K Ravivaruman T/A Fair Haven Care Home,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24212713-15973217,558.8,K Ravivaruman T/A Fair Haven Care Home,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24207413-15974629,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258586-16004195,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258605-16004212,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258577-16004222,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241582-16004124,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24257237-15999604,558.8,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24257240-15999607,558.8,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24208290-15974633,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24211243-15974634,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24211245-15974636,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258572-16004218,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,22-Sep-17,24323726-16069737,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24212712-15973216,558.8,K Ravivaruman T/A Fair Haven Care Home,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24207411-15974627,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24255337-16004173,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258602-16004210,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258608-16004215,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241581-16004123,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241583-16004125,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24245848-15999569,558.8,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24212711-15973215,558.8,K Ravivaruman T/A Fair Haven Care Home,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24207410-15974626,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24208287-15974630,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24211246-15974637,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258590-16004198,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258597-16004205,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24245843-15999568,558.8,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24255338-16004174,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258587-16004196,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258591-16004199,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258598-16004206,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258585-16004194,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241575-16004120,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24242481-16004142,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24242484-16004144,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24242485-16004145,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24238064-16011230,558.8,Orchard House (Sawston),Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24238067-16011233,558.8,Orchard House (Sawston),Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,08-Sep-17,24208289-15974632,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24255341-16004175,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24258574-16004220,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24241578-16004122,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24242482-16004143,558.8,Orchard House Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People - Fenland,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24245862-15999565,558.8,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24257239-15999606,558.8,Littleport Grange,Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Residential Independent Sector
Cambridgeshire County Council,22-Sep-17,24323721-16069735,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,22-Sep-17,24323723-16069736,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,22-Sep-17,24323728-16069738,558.8,Maycroft Care Home Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People - City & South,Residential Independent Sector
Cambridgeshire County Council,29-Sep-17,24375805-16113031,559.44,Trinity Surgery,Care Establishment,PH,SH Contraception - Prescribed,Other Hired Contract Services
Cambridgeshire County Council,22-Sep-17,24322804-16068873,559.72,Redacted Personal Data,Foster Parent,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Residential Independent Sector
Cambridgeshire County Council,29-Sep-17,24376385-16112814,559.72,Redacted Personal Data,Foster Parent,2 - Operations - Learning Disability,LDP Fenland Locality - Care,Residential Independent Sector
Cambridgeshire County Council,14-Sep-17,24234668-16001604,559.72,Redacted Personal Data,Foster Parent,4 - Operations - Providers services,LDP Fens - Special Needs,Residential Independent Sector
Cambridgeshire County Council,18-Sep-17,24265961-16035694,559.72,Redacted Personal Data,Foster Parent,4 - Operations - Providers services,LDP Huntingdonshire Locality - Care,Residential Independent Sector
Cambridgeshire County Council,07-Sep-17,24140704-15970386,559.82,Xma Limited,Trade Supplier,LRNG,ICT Service Procurement,Materials for resale
Cambridgeshire County Council,28-Sep-17,24366018-16100732,559.95,Boxtree Cottage Cambridge Limited T/A Boxtree Cottage Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health Hunts,Residential Independent Sector
Cambridgeshire County Council,28-Sep-17,24366019-16100733,559.95,Boxtree Cottage Cambridge Limited T/A Boxtree Cottage Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health Hunts,Residential Independent Sector
Cambridgeshire County Council,28-Sep-17,24366017-16100731,559.95,Boxtree Cottage Cambridge Limited T/A Boxtree Cottage Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health Hunts,Residential Independent Sector
